Day-Date,PartyID,PartySht,Party,Party Votes,Party Seats,Total Seats,Party Votes %,Candidate Seats
23rd 20:32,28 , TOP , The Opportunities Party (TOP) , 18178 , 0 , 0 , 1.9 , 0
23rd 20:32,10 , MAOR , Māori Party , 9847 , 0 , 0 , 1.1 , 0
23rd 20:32,1 , ACT , ACT New Zealand , 4373 , 0 , 1 , 0.5 , 1
23rd 20:32,12 , CNSP , Conservative , 2113 , 0 , 0 , 0.2 , 0
23rd 20:32,3 , ALCP , Aotearoa Legalise Cannabis Party , 1944 , 0 , 0 , 0.2 , 0
23rd 20:32,11 , MANA , MANA , 1189 , 0 , 0 , 0.1 , 0
23rd 20:32,18 , BAN , Ban1080 , 827 , 0 , 0 , 0.1 , 0
23rd 20:32,29 , NZPP , New Zealand People's Party , 781 , 0 , 0 , 0.1 , 0
23rd 20:32,9 , UFNZ , United Future , 594 , 0 , 0 , 0.1 , 0
23rd 20:32,27 , NZOP , NZ Outdoors Party , 461 , 0 , 0 , 0.0 , 0
23rd 20:32,8 , NZDSC , Democrats for Social Credit , 310 , 0 , 0 , 0.0 , 0
23rd 20:32,14 , IP , Internet Party , 180 , 0 , 0 , 0.0 , 0
23rd 20:33,6 , NAT , National Party , 433003 , 17 , 57 , 46.3 , 40
23rd 20:33,5 , LAB , Labour Party , 337317 , 15 , 45 , 36.1 , 30
23rd 20:33,7 , NZF , New Zealand First Party , 66616 , 9 , 9 , 7.1 , 0
23rd 20:33,4 , GP , Green Party , 57791 , 8 , 8 , 6.2 , 0
23rd 20:33,28 , TOP , The Opportunities Party (TOP) , 18272 , 0 , 0 , 2.0 , 0
23rd 20:33,10 , MAOR , Māori Party , 9870 , 0 , 0 , 1.1 , 0
23rd 20:33,1 , ACT , ACT New Zealand , 4389 , 0 , 1 , 0.5 , 1
23rd 20:33,12 , CNSP , Conservative , 2123 , 0 , 0 , 0.2 , 0
23rd 20:33,3 , ALCP , Aotearoa Legalise Cannabis Party , 1950 , 0 , 0 , 0.2 , 0
23rd 20:33,11 , MANA , MANA , 1190 , 0 , 0 , 0.1 , 0
23rd 20:33,18 , BAN , Ban1080 , 827 , 0 , 0 , 0.1 , 0
23rd 20:33,29 , NZPP , New Zealand People's Party , 784 , 0 , 0 , 0.1 , 0
23rd 20:33,9 , UFNZ , United Future , 599 , 0 , 0 , 0.1 , 0
23rd 20:33,27 , NZOP , NZ Outdoors Party , 464 , 0 , 0 , 0.0 , 0
23rd 20:33,8 , NZDSC , Democrats for Social Credit , 312 , 0 , 0 , 0.0 , 0
23rd 20:33,14 , IP , Internet Party , 181 , 0 , 0 , 0.0 , 0
23rd 20:34,6 , NAT , National Party , 435716 , 17 , 57 , 46.3 , 40
23rd 20:34,5 , LAB , Labour Party , 339631 , 15 , 45 , 36.1 , 30
23rd 20:34,7 , NZF , New Zealand First Party , 67226 , 9 , 9 , 7.1 , 0
23rd 20:34,4 , GP , Green Party , 58260 , 8 , 8 , 6.2 , 0
23rd 20:34,28 , TOP , The Opportunities Party (TOP) , 18373 , 0 , 0 , 2.0 , 0
23rd 20:34,10 , MAOR , Māori Party , 9904 , 0 , 0 , 1.1 , 0
23rd 20:34,1 , ACT , ACT New Zealand , 4428 , 0 , 1 , 0.5 , 1
23rd 20:34,12 , CNSP , Conservative , 2140 , 0 , 0 , 0.2 , 0
23rd 20:34,3 , ALCP , Aotearoa Legalise Cannabis Party , 1971 , 0 , 0 , 0.2 , 0
23rd 20:34,11 , MANA , MANA , 1195 , 0 , 0 , 0.1 , 0
23rd 20:34,18 , BAN , Ban1080 , 836 , 0 , 0 , 0.1 , 0
23rd 20:34,29 , NZPP , New Zealand People's Party , 790 , 0 , 0 , 0.1 , 0
23rd 20:34,9 , UFNZ , United Future , 602 , 0 , 0 , 0.1 , 0
23rd 20:34,27 , NZOP , NZ Outdoors Party , 473 , 0 , 0 , 0.1 , 0
23rd 20:34,8 , NZDSC , Democrats for Social Credit , 316 , 0 , 0 , 0.0 , 0
23rd 20:34,14 , IP , Internet Party , 184 , 0 , 0 , 0.0 , 0
23rd 20:35,6 , NAT , National Party , 437727 , 17 , 57 , 46.2 , 40
23rd 20:35,5 , LAB , Labour Party , 341947 , 15 , 45 , 36.1 , 30
23rd 20:35,7 , NZF , New Zealand First Party , 67521 , 9 , 9 , 7.1 , 0
23rd 20:35,4 , GP , Green Party , 58702 , 8 , 8 , 6.2 , 0
23rd 20:35,28 , TOP , The Opportunities Party (TOP) , 18532 , 0 , 0 , 2.0 , 0
23rd 20:35,10 , MAOR , Māori Party , 9989 , 0 , 0 , 1.1 , 0
23rd 20:35,1 , ACT , ACT New Zealand , 4451 , 0 , 1 , 0.5 , 1
23rd 20:35,12 , CNSP , Conservative , 2152 , 0 , 0 , 0.2 , 0
23rd 20:35,3 , ALCP , Aotearoa Legalise Cannabis Party , 1987 , 0 , 0 , 0.2 , 0
23rd 20:35,11 , MANA , MANA , 1204 , 0 , 0 , 0.1 , 0
23rd 20:35,18 , BAN , Ban1080 , 841 , 0 , 0 , 0.1 , 0
23rd 20:35,29 , NZPP , New Zealand People's Party , 793 , 0 , 0 , 0.1 , 0
23rd 20:35,9 , UFNZ , United Future , 607 , 0 , 0 , 0.1 , 0
23rd 20:35,27 , NZOP , NZ Outdoors Party , 475 , 0 , 0 , 0.1 , 0
23rd 20:35,8 , NZDSC , Democrats for Social Credit , 316 , 0 , 0 , 0.0 , 0
23rd 20:35,14 , IP , Internet Party , 184 , 0 , 0 , 0.0 , 0
23rd 20:36,6 , NAT , National Party , 438571 , 17 , 57 , 46.2 , 40
23rd 20:36,5 , LAB , Labour Party , 342416 , 15 , 45 , 36.1 , 30
23rd 20:36,7 , NZF , New Zealand First Party , 67659 , 9 , 9 , 7.1 , 0
23rd 20:36,4 , GP , Green Party , 58781 , 8 , 8 , 6.2 , 0
23rd 20:36,28 , TOP , The Opportunities Party (TOP) , 18567 , 0 , 0 , 2.0 , 0
23rd 20:36,10 , MAOR , Māori Party , 9997 , 0 , 0 , 1.1 , 0
23rd 20:36,1 , ACT , ACT New Zealand , 4461 , 0 , 1 , 0.5 , 1
23rd 20:36,12 , CNSP , Conservative , 2154 , 0 , 0 , 0.2 , 0
23rd 20:36,3 , ALCP , Aotearoa Legalise Cannabis Party , 1992 , 0 , 0 , 0.2 , 0
23rd 20:36,11 , MANA , MANA , 1205 , 0 , 0 , 0.1 , 0
23rd 20:36,18 , BAN , Ban1080 , 842 , 0 , 0 , 0.1 , 0
23rd 20:36,29 , NZPP , New Zealand People's Party , 794 , 0 , 0 , 0.1 , 0
23rd 20:36,9 , UFNZ , United Future , 608 , 0 , 0 , 0.1 , 0
23rd 20:36,27 , NZOP , NZ Outdoors Party , 476 , 0 , 0 , 0.1 , 0
23rd 20:36,8 , NZDSC , Democrats for Social Credit , 316 , 0 , 0 , 0.0 , 0
23rd 20:36,14 , IP , Internet Party , 184 , 0 , 0 , 0.0 , 0
23rd 20:37,6 , NAT , National Party , 442747 , 17 , 57 , 46.2 , 40
23rd 20:37,5 , LAB , Labour Party , 345165 , 15 , 45 , 36.0 , 30
23rd 20:37,7 , NZF , New Zealand First Party , 68360 , 9 , 9 , 7.1 , 0
23rd 20:37,4 , GP , Green Party , 59304 , 8 , 8 , 6.2 , 0
23rd 20:37,28 , TOP , The Opportunities Party (TOP) , 18752 , 0 , 0 , 2.0 , 0
23rd 20:37,10 , MAOR , Māori Party , 10101 , 0 , 0 , 1.1 , 0
23rd 20:37,1 , ACT , ACT New Zealand , 4508 , 0 , 1 , 0.5 , 1
23rd 20:37,12 , CNSP , Conservative , 2182 , 0 , 0 , 0.2 , 0
23rd 20:37,3 , ALCP , Aotearoa Legalise Cannabis Party , 2014 , 0 , 0 , 0.2 , 0
23rd 20:37,11 , MANA , MANA , 1209 , 0 , 0 , 0.1 , 0
23rd 20:37,18 , BAN , Ban1080 , 859 , 0 , 0 , 0.1 , 0
23rd 20:37,29 , NZPP , New Zealand People's Party , 800 , 0 , 0 , 0.1 , 0
23rd 20:37,9 , UFNZ , United Future , 613 , 0 , 0 , 0.1 , 0
23rd 20:37,27 , NZOP , NZ Outdoors Party , 481 , 0 , 0 , 0.1 , 0
23rd 20:37,8 , NZDSC , Democrats for Social Credit , 317 , 0 , 0 , 0.0 , 0
23rd 20:37,14 , IP , Internet Party , 185 , 0 , 0 , 0.0 , 0
23rd 20:38,6 , NAT , National Party , 444962 , 17 , 57 , 46.3 , 40
23rd 20:38,5 , LAB , Labour Party , 346749 , 15 , 45 , 36.0 , 30
23rd 20:38,7 , NZF , New Zealand First Party , 68602 , 9 , 9 , 7.1 , 0
23rd 20:38,4 , GP , Green Party , 59529 , 8 , 8 , 6.2 , 0
23rd 20:38,28 , TOP , The Opportunities Party (TOP) , 18845 , 0 , 0 , 2.0 , 0
23rd 20:38,10 , MAOR , Māori Party , 10132 , 0 , 0 , 1.1 , 0
23rd 20:38,1 , ACT , ACT New Zealand , 4536 , 0 , 1 , 0.5 , 1
23rd 20:38,12 , CNSP , Conservative , 2183 , 0 , 0 , 0.2 , 0
23rd 20:38,3 , ALCP , Aotearoa Legalise Cannabis Party , 2030 , 0 , 0 , 0.2 , 0
23rd 20:38,11 , MANA , MANA , 1212 , 0 , 0 , 0.1 , 0
23rd 20:38,18 , BAN , Ban1080 , 862 , 0 , 0 , 0.1 , 0
23rd 20:38,29 , NZPP , New Zealand People's Party , 802 , 0 , 0 , 0.1 , 0
23rd 20:38,9 , UFNZ , United Future , 617 , 0 , 0 , 0.1 , 0
23rd 20:38,27 , NZOP , NZ Outdoors Party , 486 , 0 , 0 , 0.1 , 0
23rd 20:38,8 , NZDSC , Democrats for Social Credit , 318 , 0 , 0 , 0.0 , 0
23rd 20:38,14 , IP , Internet Party , 185 , 0 , 0 , 0.0 , 0
23rd 20:39,6 , NAT , National Party , 447953 , 17 , 57 , 46.3 , 40
23rd 20:39,5 , LAB , Labour Party , 348268 , 15 , 45 , 36.0 , 30
23rd 20:39,7 , NZF , New Zealand First Party , 69037 , 9 , 9 , 7.1 , 0
23rd 20:39,4 , GP , Green Party , 59756 , 8 , 8 , 6.2 , 0
23rd 20:39,28 , TOP , The Opportunities Party (TOP) , 18952 , 0 , 0 , 2.0 , 0
23rd 20:39,10 , MAOR , Māori Party , 10150 , 0 , 0 , 1.0 , 0
23rd 20:39,1 , ACT , ACT New Zealand , 4568 , 0 , 1 , 0.5 , 1
23rd 20:39,12 , CNSP , Conservative , 2192 , 0 , 0 , 0.2 , 0
23rd 20:39,3 , ALCP , Aotearoa Legalise Cannabis Party , 2046 , 0 , 0 , 0.2 , 0
23rd 20:39,11 , MANA , MANA , 1216 , 0 , 0 , 0.1 , 0
23rd 20:39,18 , BAN , Ban1080 , 866 , 0 , 0 , 0.1 , 0
23rd 20:39,29 , NZPP , New Zealand People's Party , 804 , 0 , 0 , 0.1 , 0
23rd 20:39,9 , UFNZ , United Future , 622 , 0 , 0 , 0.1 , 0
23rd 20:39,27 , NZOP , NZ Outdoors Party , 491 , 0 , 0 , 0.1 , 0
23rd 20:39,8 , NZDSC , Democrats for Social Credit , 319 , 0 , 0 , 0.0 , 0
23rd 20:39,14 , IP , Internet Party , 185 , 0 , 0 , 0.0 , 0
23rd 20:40,6 , NAT , National Party , 450243 , 17 , 57 , 46.3 , 40
23rd 20:40,5 , LAB , Labour Party , 349571 , 15 , 45 , 36.0 , 30
23rd 20:40,7 , NZF , New Zealand First Party , 69384 , 9 , 9 , 7.1 , 0
23rd 20:40,4 , GP , Green Party , 59972 , 8 , 8 , 6.2 , 0
23rd 20:40,28 , TOP , The Opportunities Party (TOP) , 19055 , 0 , 0 , 2.0 , 0
23rd 20:40,10 , MAOR , Māori Party , 10166 , 0 , 0 , 1.0 , 0
23rd 20:40,1 , ACT , ACT New Zealand , 4593 , 0 , 1 , 0.5 , 1
23rd 20:40,12 , CNSP , Conservative , 2207 , 0 , 0 , 0.2 , 0
23rd 20:40,3 , ALCP , Aotearoa Legalise Cannabis Party , 2060 , 0 , 0 , 0.2 , 0
23rd 20:40,11 , MANA , MANA , 1217 , 0 , 0 , 0.1 , 0
23rd 20:40,18 , BAN , Ban1080 , 874 , 0 , 0 , 0.1 , 0
23rd 20:40,29 , NZPP , New Zealand People's Party , 805 , 0 , 0 , 0.1 , 0
23rd 20:40,9 , UFNZ , United Future , 625 , 0 , 0 , 0.1 , 0
23rd 20:40,27 , NZOP , NZ Outdoors Party , 496 , 0 , 0 , 0.1 , 0
23rd 20:40,8 , NZDSC , Democrats for Social Credit , 322 , 0 , 0 , 0.0 , 0
23rd 20:40,14 , IP , Internet Party , 186 , 0 , 0 , 0.0 , 0
23rd 20:41,6 , NAT , National Party , 451517 , 17 , 57 , 46.3 , 40
23rd 20:41,5 , LAB , Labour Party , 350874 , 15 , 45 , 36.0 , 30
23rd 20:41,7 , NZF , New Zealand First Party , 69649 , 9 , 9 , 7.1 , 0
23rd 20:41,4 , GP , Green Party , 60056 , 8 , 8 , 6.2 , 0
23rd 20:41,28 , TOP , The Opportunities Party (TOP) , 19091 , 0 , 0 , 2.0 , 0
23rd 20:41,10 , MAOR , Māori Party , 10196 , 0 , 0 , 1.0 , 0
23rd 20:41,1 , ACT , ACT New Zealand , 4606 , 0 , 1 , 0.5 , 1
23rd 20:41,12 , CNSP , Conservative , 2214 , 0 , 0 , 0.2 , 0
23rd 20:41,3 , ALCP , Aotearoa Legalise Cannabis Party , 2066 , 0 , 0 , 0.2 , 0
23rd 20:41,11 , MANA , MANA , 1220 , 0 , 0 , 0.1 , 0
23rd 20:41,18 , BAN , Ban1080 , 876 , 0 , 0 , 0.1 , 0
23rd 20:41,29 , NZPP , New Zealand People's Party , 808 , 0 , 0 , 0.1 , 0
23rd 20:41,9 , UFNZ , United Future , 625 , 0 , 0 , 0.1 , 0
23rd 20:41,27 , NZOP , NZ Outdoors Party , 497 , 0 , 0 , 0.1 , 0
23rd 20:41,8 , NZDSC , Democrats for Social Credit , 323 , 0 , 0 , 0.0 , 0
23rd 20:41,14 , IP , Internet Party , 186 , 0 , 0 , 0.0 , 0
23rd 20:42,6 , NAT , National Party , 454892 , 17 , 57 , 46.4 , 40
23rd 20:42,5 , LAB , Labour Party , 352723 , 15 , 45 , 35.9 , 30
23rd 20:42,7 , NZF , New Zealand First Party , 70130 , 9 , 9 , 7.1 , 0
23rd 20:42,4 , GP , Green Party , 60420 , 8 , 8 , 6.2 , 0
23rd 20:42,28 , TOP , The Opportunities Party (TOP) , 19288 , 0 , 0 , 2.0 , 0
23rd 20:42,10 , MAOR , Māori Party , 10383 , 0 , 0 , 1.1 , 0
23rd 20:42,1 , ACT , ACT New Zealand , 4635 , 0 , 1 , 0.5 , 1
23rd 20:42,12 , CNSP , Conservative , 2230 , 0 , 0 , 0.2 , 0
23rd 20:42,3 , ALCP , Aotearoa Legalise Cannabis Party , 2085 , 0 , 0 , 0.2 , 0
23rd 20:42,11 , MANA , MANA , 1226 , 0 , 0 , 0.1 , 0
23rd 20:42,18 , BAN , Ban1080 , 889 , 0 , 0 , 0.1 , 0
23rd 20:42,29 , NZPP , New Zealand People's Party , 812 , 0 , 0 , 0.1 , 0
23rd 20:42,9 , UFNZ , United Future , 638 , 0 , 0 , 0.1 , 0
23rd 20:42,27 , NZOP , NZ Outdoors Party , 501 , 0 , 0 , 0.1 , 0
23rd 20:42,8 , NZDSC , Democrats for Social Credit , 325 , 0 , 0 , 0.0 , 0
23rd 20:42,14 , IP , Internet Party , 187 , 0 , 0 , 0.0 , 0
23rd 20:43,6 , NAT , National Party , 454967 , 17 , 57 , 46.3 , 40
23rd 20:43,5 , LAB , Labour Party , 352831 , 15 , 45 , 35.9 , 30
23rd 20:43,7 , NZF , New Zealand First Party , 70147 , 9 , 9 , 7.1 , 0
23rd 20:43,4 , GP , Green Party , 60427 , 8 , 8 , 6.2 , 0
23rd 20:43,28 , TOP , The Opportunities Party (TOP) , 19292 , 0 , 0 , 2.0 , 0
23rd 20:43,10 , MAOR , Māori Party , 10397 , 0 , 0 , 1.1 , 0
23rd 20:43,1 , ACT , ACT New Zealand , 4636 , 0 , 1 , 0.5 , 1
23rd 20:43,12 , CNSP , Conservative , 2230 , 0 , 0 , 0.2 , 0
23rd 20:43,3 , ALCP , Aotearoa Legalise Cannabis Party , 2086 , 0 , 0 , 0.2 , 0
23rd 20:43,11 , MANA , MANA , 1231 , 0 , 0 , 0.1 , 0
23rd 20:43,18 , BAN , Ban1080 , 889 , 0 , 0 , 0.1 , 0
23rd 20:43,29 , NZPP , New Zealand People's Party , 812 , 0 , 0 , 0.1 , 0
23rd 20:43,9 , UFNZ , United Future , 638 , 0 , 0 , 0.1 , 0
23rd 20:43,27 , NZOP , NZ Outdoors Party , 501 , 0 , 0 , 0.1 , 0
23rd 20:43,8 , NZDSC , Democrats for Social Credit , 325 , 0 , 0 , 0.0 , 0
23rd 20:43,14 , IP , Internet Party , 187 , 0 , 0 , 0.0 , 0
23rd 20:44,6 , NAT , National Party , 456200 , 17 , 57 , 46.4 , 40
23rd 20:44,5 , LAB , Labour Party , 353552 , 15 , 45 , 35.9 , 30
23rd 20:44,7 , NZF , New Zealand First Party , 70325 , 9 , 9 , 7.1 , 0
23rd 20:44,4 , GP , Green Party , 60547 , 8 , 8 , 6.2 , 0
23rd 20:44,28 , TOP , The Opportunities Party (TOP) , 19358 , 0 , 0 , 2.0 , 0
23rd 20:44,10 , MAOR , Māori Party , 10421 , 0 , 0 , 1.1 , 0
23rd 20:44,1 , ACT , ACT New Zealand , 4659 , 0 , 1 , 0.5 , 1
23rd 20:44,12 , CNSP , Conservative , 2242 , 0 , 0 , 0.2 , 0
23rd 20:44,3 , ALCP , Aotearoa Legalise Cannabis Party , 2097 , 0 , 0 , 0.2 , 0
23rd 20:44,11 , MANA , MANA , 1232 , 0 , 0 , 0.1 , 0
23rd 20:44,18 , BAN , Ban1080 , 889 , 0 , 0 , 0.1 , 0
23rd 20:44,29 , NZPP , New Zealand People's Party , 814 , 0 , 0 , 0.1 , 0
23rd 20:44,9 , UFNZ , United Future , 640 , 0 , 0 , 0.1 , 0
23rd 20:44,27 , NZOP , NZ Outdoors Party , 501 , 0 , 0 , 0.1 , 0
23rd 20:44,8 , NZDSC , Democrats for Social Credit , 325 , 0 , 0 , 0.0 , 0
23rd 20:44,14 , IP , Internet Party , 187 , 0 , 0 , 0.0 , 0
23rd 20:45,6 , NAT , National Party , 461438 , 17 , 57 , 46.4 , 40
23rd 20:45,5 , LAB , Labour Party , 357224 , 15 , 45 , 35.9 , 30
23rd 20:45,7 , NZF , New Zealand First Party , 71212 , 9 , 9 , 7.2 , 0
23rd 20:45,4 , GP , Green Party , 61134 , 8 , 8 , 6.1 , 0
23rd 20:45,28 , TOP , The Opportunities Party (TOP) , 19600 , 0 , 0 , 2.0 , 0
23rd 20:45,10 , MAOR , Māori Party , 10499 , 0 , 0 , 1.1 , 0
23rd 20:45,1 , ACT , ACT New Zealand , 4702 , 0 , 1 , 0.5 , 1
23rd 20:45,12 , CNSP , Conservative , 2266 , 0 , 0 , 0.2 , 0
23rd 20:45,3 , ALCP , Aotearoa Legalise Cannabis Party , 2132 , 0 , 0 , 0.2 , 0
23rd 20:45,11 , MANA , MANA , 1240 , 0 , 0 , 0.1 , 0
23rd 20:45,18 , BAN , Ban1080 , 897 , 0 , 0 , 0.1 , 0
23rd 20:45,29 , NZPP , New Zealand People's Party , 818 , 0 , 0 , 0.1 , 0
23rd 20:45,9 , UFNZ , United Future , 645 , 0 , 0 , 0.1 , 0
23rd 20:45,27 , NZOP , NZ Outdoors Party , 506 , 0 , 0 , 0.1 , 0
23rd 20:45,8 , NZDSC , Democrats for Social Credit , 331 , 0 , 0 , 0.0 , 0
23rd 20:45,14 , IP , Internet Party , 188 , 0 , 0 , 0.0 , 0
23rd 20:46,6 , NAT , National Party , 464515 , 17 , 57 , 46.4 , 40
23rd 20:46,5 , LAB , Labour Party , 360005 , 15 , 45 , 35.9 , 30
23rd 20:46,7 , NZF , New Zealand First Party , 71673 , 9 , 9 , 7.2 , 0
23rd 20:46,4 , GP , Green Party , 61708 , 8 , 8 , 6.2 , 0
23rd 20:46,28 , TOP , The Opportunities Party (TOP) , 19763 , 0 , 0 , 2.0 , 0
23rd 20:46,10 , MAOR , Māori Party , 10532 , 0 , 0 , 1.1 , 0
23rd 20:46,1 , ACT , ACT New Zealand , 4719 , 0 , 1 , 0.5 , 1
23rd 20:46,12 , CNSP , Conservative , 2287 , 0 , 0 , 0.2 , 0
23rd 20:46,3 , ALCP , Aotearoa Legalise Cannabis Party , 2149 , 0 , 0 , 0.2 , 0
23rd 20:46,11 , MANA , MANA , 1243 , 0 , 0 , 0.1 , 0
23rd 20:46,18 , BAN , Ban1080 , 906 , 0 , 0 , 0.1 , 0
23rd 20:46,29 , NZPP , New Zealand People's Party , 822 , 0 , 0 , 0.1 , 0
23rd 20:46,9 , UFNZ , United Future , 649 , 0 , 0 , 0.1 , 0
23rd 20:46,27 , NZOP , NZ Outdoors Party , 510 , 0 , 0 , 0.1 , 0
23rd 20:46,8 , NZDSC , Democrats for Social Credit , 332 , 0 , 0 , 0.0 , 0
23rd 20:46,14 , IP , Internet Party , 188 , 0 , 0 , 0.0 , 0
23rd 20:47,6 , NAT , National Party , 468457 , 17 , 57 , 46.4 , 40
23rd 20:48,5 , LAB , Labour Party , 362858 , 15 , 45 , 35.9 , 30
23rd 20:48,7 , NZF , New Zealand First Party , 72271 , 9 , 9 , 7.2 , 0
23rd 20:48,4 , GP , Green Party , 62253 , 8 , 8 , 6.2 , 0
23rd 20:48,28 , TOP , The Opportunities Party (TOP) , 19971 , 0 , 0 , 2.0 , 0
23rd 20:48,10 , MAOR , Māori Party , 10603 , 0 , 0 , 1.0 , 0
23rd 20:48,1 , ACT , ACT New Zealand , 4760 , 0 , 1 , 0.5 , 1
23rd 20:48,12 , CNSP , Conservative , 2304 , 0 , 0 , 0.2 , 0
23rd 20:48,3 , ALCP , Aotearoa Legalise Cannabis Party , 2167 , 0 , 0 , 0.2 , 0
23rd 20:48,11 , MANA , MANA , 1245 , 0 , 0 , 0.1 , 0
23rd 20:48,18 , BAN , Ban1080 , 919 , 0 , 0 , 0.1 , 0
23rd 20:48,29 , NZPP , New Zealand People's Party , 823 , 0 , 0 , 0.1 , 0
23rd 20:48,9 , UFNZ , United Future , 656 , 0 , 0 , 0.1 , 0
23rd 20:48,27 , NZOP , NZ Outdoors Party , 514 , 0 , 0 , 0.1 , 0
23rd 20:48,8 , NZDSC , Democrats for Social Credit , 337 , 0 , 0 , 0.0 , 0
23rd 20:48,14 , IP , Internet Party , 188 , 0 , 0 , 0.0 , 0
23rd 20:49,6 , NAT , National Party , 470899 , 17 , 57 , 46.4 , 40
23rd 20:49,5 , LAB , Labour Party , 364803 , 15 , 45 , 35.9 , 30
23rd 20:49,7 , NZF , New Zealand First Party , 72742 , 9 , 9 , 7.2 , 0
23rd 20:49,4 , GP , Green Party , 62563 , 8 , 8 , 6.2 , 0
23rd 20:49,28 , TOP , The Opportunities Party (TOP) , 20107 , 0 , 0 , 2.0 , 0
23rd 20:49,10 , MAOR , Māori Party , 10687 , 0 , 0 , 1.1 , 0
23rd 20:49,1 , ACT , ACT New Zealand , 4784 , 0 , 1 , 0.5 , 1
23rd 20:49,12 , CNSP , Conservative , 2317 , 0 , 0 , 0.2 , 0
23rd 20:49,3 , ALCP , Aotearoa Legalise Cannabis Party , 2192 , 0 , 0 , 0.2 , 0
23rd 20:49,11 , MANA , MANA , 1274 , 0 , 0 , 0.1 , 0
23rd 20:49,18 , BAN , Ban1080 , 936 , 0 , 0 , 0.1 , 0
23rd 20:49,29 , NZPP , New Zealand People's Party , 825 , 0 , 0 , 0.1 , 0
23rd 20:49,9 , UFNZ , United Future , 659 , 0 , 0 , 0.1 , 0
23rd 20:49,27 , NZOP , NZ Outdoors Party , 519 , 0 , 0 , 0.1 , 0
23rd 20:49,8 , NZDSC , Democrats for Social Credit , 341 , 0 , 0 , 0.0 , 0
23rd 20:49,14 , IP , Internet Party , 188 , 0 , 0 , 0.0 , 0
23rd 20:50,6 , NAT , National Party , 473855 , 17 , 57 , 46.4 , 40
23rd 20:50,5 , LAB , Labour Party , 366963 , 15 , 45 , 35.9 , 30
23rd 20:50,7 , NZF , New Zealand First Party , 73260 , 9 , 9 , 7.2 , 0
23rd 20:50,4 , GP , Green Party , 62919 , 8 , 8 , 6.2 , 0
23rd 20:50,28 , TOP , The Opportunities Party (TOP) , 20237 , 0 , 0 , 2.0 , 0
23rd 20:50,10 , MAOR , Māori Party , 10725 , 0 , 0 , 1.0 , 0
23rd 20:50,1 , ACT , ACT New Zealand , 4809 , 0 , 1 , 0.5 , 1
23rd 20:50,12 , CNSP , Conservative , 2329 , 0 , 0 , 0.2 , 0
23rd 20:50,3 , ALCP , Aotearoa Legalise Cannabis Party , 2211 , 0 , 0 , 0.2 , 0
23rd 20:50,11 , MANA , MANA , 1281 , 0 , 0 , 0.1 , 0
23rd 20:50,18 , BAN , Ban1080 , 945 , 0 , 0 , 0.1 , 0
23rd 20:50,29 , NZPP , New Zealand People's Party , 827 , 0 , 0 , 0.1 , 0
23rd 20:50,9 , UFNZ , United Future , 664 , 0 , 0 , 0.1 , 0
23rd 20:50,27 , NZOP , NZ Outdoors Party , 520 , 0 , 0 , 0.1 , 0
23rd 20:50,8 , NZDSC , Democrats for Social Credit , 343 , 0 , 0 , 0.0 , 0
23rd 20:50,14 , IP , Internet Party , 188 , 0 , 0 , 0.0 , 0
23rd 20:51,6 , NAT , National Party , 475537 , 17 , 57 , 46.4 , 40
23rd 20:51,5 , LAB , Labour Party , 368139 , 15 , 45 , 35.9 , 30
23rd 20:51,7 , NZF , New Zealand First Party , 73494 , 9 , 9 , 7.2 , 0
23rd 20:51,4 , GP , Green Party , 63105 , 8 , 8 , 6.2 , 0
23rd 20:51,28 , TOP , The Opportunities Party (TOP) , 20313 , 0 , 0 , 2.0 , 0
23rd 20:51,10 , MAOR , Māori Party , 10737 , 0 , 0 , 1.0 , 0
23rd 20:51,1 , ACT , ACT New Zealand , 4826 , 0 , 1 , 0.5 , 1
23rd 20:51,12 , CNSP , Conservative , 2341 , 0 , 0 , 0.2 , 0
23rd 20:51,3 , ALCP , Aotearoa Legalise Cannabis Party , 2221 , 0 , 0 , 0.2 , 0
23rd 20:51,11 , MANA , MANA , 1285 , 0 , 0 , 0.1 , 0
23rd 20:51,18 , BAN , Ban1080 , 949 , 0 , 0 , 0.1 , 0
23rd 20:51,29 , NZPP , New Zealand People's Party , 829 , 0 , 0 , 0.1 , 0
23rd 20:51,9 , UFNZ , United Future , 664 , 0 , 0 , 0.1 , 0
23rd 20:51,27 , NZOP , NZ Outdoors Party , 523 , 0 , 0 , 0.1 , 0
23rd 20:51,8 , NZDSC , Democrats for Social Credit , 344 , 0 , 0 , 0.0 , 0
23rd 20:51,14 , IP , Internet Party , 188 , 0 , 0 , 0.0 , 0
23rd 20:52,6 , NAT , National Party , 483427 , 18 , 58 , 46.4 , 40
23rd 20:52,5 , LAB , Labour Party , 373250 , 14 , 44 , 35.8 , 30
23rd 20:52,7 , NZF , New Zealand First Party , 74656 , 9 , 9 , 7.2 , 0
23rd 20:52,4 , GP , Green Party , 63988 , 8 , 8 , 6.1 , 0
23rd 20:52,28 , TOP , The Opportunities Party (TOP) , 20698 , 0 , 0 , 2.0 , 0
23rd 20:52,10 , MAOR , Māori Party , 10864 , 0 , 0 , 1.0 , 0
23rd 20:52,1 , ACT , ACT New Zealand , 4942 , 0 , 1 , 0.5 , 1
23rd 20:52,12 , CNSP , Conservative , 2387 , 0 , 0 , 0.2 , 0
